#FILE:learned-cj48
#Vertices 924
#Arcs 841
#MaxPath 17
#LeafN 517
Rank	Count	Synset
0	21	person.n.01
1	12	activity.n.01
2	9	city.n.01
3	8	act.n.02
4	8	artifact.n.01
5	7	change.v.01
6	7	state.n.02
7	6	abstraction.n.06
8	6	communication.n.02
9	6	measure.n.02
10	6	digit.n.01
11	6	organization.n.01
12	6	quality.n.01
13	6	property.n.02
14	6	content.n.05
15	5	change.n.03
16	5	physical_entity.n.01
17	5	location.n.01
18	5	attribute.n.02
19	5	cognition.n.01
20	5	relation.n.01
21	5	condition.n.01
22	4	statement.n.01
23	4	event.n.01
24	4	group_action.n.01
25	4	action.n.01
26	4	improvement.n.02
27	4	object.n.01
28	4	group.n.01
29	4	act.v.01
30	4	communicate.v.02
31	4	be.v.01
32	4	region.n.03
33	4	administrative_district.n.01
34	4	american_state.n.01
35	4	river.n.01
36	4	body_part.n.01
37	4	happening.n.01
38	4	legal_document.n.01
39	3	message.n.02
40	3	number.n.02
41	3	gathering.n.01
42	3	rank.n.02
43	3	change.v.02
44	3	whole.n.02
45	3	speech_act.n.01
46	3	thing.n.12
47	3	assets.n.01
48	3	substance.n.01
49	3	part.n.01
50	3	small_indefinite_quantity.n.01
51	3	time_period.n.01
52	3	instrumentality.n.03
53	3	device.n.01
54	3	writer.n.01
55	3	port.n.01
56	3	concept.n.01
57	3	record.n.01
58	3	make.v.03
59	3	tract.n.01
60	3	housing.n.01
61	3	evaluate.v.02
62	3	serviceman.n.01
63	3	professional.n.01
64	3	leader.n.01
65	2	entity.n.01
66	2	document.n.01
67	2	psychological_feature.n.01
68	2	region.n.01
69	2	definite_quantity.n.01
70	2	integer.n.01
71	2	social_group.n.01
72	2	change_magnitude.v.01
73	2	time_unit.n.01
74	2	process.n.02
75	2	basic_cognitive_process.n.01
76	2	commodity.n.01
77	2	process.n.06
78	2	assembly.n.04
79	2	state.v.01
80	2	declare.v.01
81	2	organism.n.01
82	2	skilled_worker.n.01
83	2	district.n.01
84	2	stream.n.01
85	2	information.n.02
86	2	work.n.01
87	2	investigation.n.02
88	2	duty.n.02
89	2	feeling.n.01
90	2	indefinite_quantity.n.01
91	2	travel.v.01
92	2	think.v.03
93	2	material.n.01
94	2	idea.n.01
95	2	inhabitant.n.01
96	2	join.v.01
97	2	duty.n.01
98	2	municipality.n.01
99	2	geographical_area.n.01
100	2	magnitude.n.01
101	2	common_fraction.n.01
102	2	request.n.02
103	2	relative.n.01
104	2	communicator.n.01
105	2	move.v.02
106	2	surface.n.01
107	2	point.n.02
108	2	geographic_point.n.01
109	2	kind.n.01
110	2	time.n.05
111	2	evidence.n.02
112	2	line.n.11
113	2	auditory_communication.n.01
114	2	asset.n.01
115	2	advantage.n.01
116	2	orientation.n.02
117	2	cause.v.01
118	2	people.n.01
119	2	unit_of_measurement.n.01
120	2	monetary_unit.n.01
121	2	seat.n.05
122	2	possibility.n.02
123	2	representation.n.02
124	2	structure.n.01
125	2	position.n.07
126	2	building.n.01
127	2	collection.n.01
128	2	be.v.03
129	2	option.n.02
130	2	adult.n.01
131	2	animal.n.01
