#FILE:editorial-cb14
#Vertices 1338
#Arcs 1250
#MaxPath 16
#LeafN 710
Rank	Count	Synset
0	29	person.n.01
1	15	activity.n.01
2	12	happening.n.01
3	10	act.n.02
4	10	condition.n.01
5	9	quality.n.01
6	9	large_integer.n.01
7	8	state.n.02
8	8	artifact.n.01
9	8	instrumentality.n.03
10	8	property.n.02
11	8	communication.n.02
12	8	american_state.n.01
13	7	measure.n.02
14	7	time_period.n.01
15	7	feeling.n.01
16	7	social_group.n.01
17	7	group_action.n.01
18	7	gathering.n.01
19	7	leader.n.01
20	6	abstraction.n.06
21	6	cognition.n.01
22	6	organization.n.01
23	6	travel.v.01
24	6	message.n.02
25	5	attribute.n.02
26	5	content.n.05
27	5	physical_entity.n.01
28	5	change.n.03
29	5	device.n.01
30	5	change.v.01
31	5	politician.n.02
32	5	people.n.01
33	5	work.n.01
34	4	group.n.01
35	4	event.n.01
36	4	action.n.01
37	4	body_part.n.01
38	4	move.v.02
39	4	digit.n.01
40	4	relation.n.01
41	4	basic_cognitive_process.n.01
42	4	speech_act.n.01
43	4	matter.n.03
44	4	substance.n.01
45	4	physical_property.n.01
46	4	speech.n.02
47	4	communicate.v.02
48	4	disease.n.01
49	4	region.n.01
50	3	fundamental_quantity.n.01
51	3	season.n.02
52	3	body.n.02
53	3	idea.n.01
54	3	whole.n.02
55	3	unit_of_measurement.n.01
56	3	location.n.01
57	3	region.n.03
58	3	area.n.01
59	3	causal_agent.n.01
60	3	contestant.n.01
61	3	organism.n.01
62	3	state.v.01
63	3	placental.n.01
64	3	unit.n.03
65	3	higher_cognitive_process.n.01
66	3	choice.n.02
67	3	representation.n.01
68	3	change.v.02
69	3	request.n.02
70	3	utterance.n.01
71	3	natural_object.n.01
72	3	motion.n.03
73	3	knowing.n.01
74	3	material.n.01
75	3	geographical_area.n.01
76	3	evaluate.v.02
77	3	act.v.01
78	3	ending.n.04
79	3	statement.n.01
80	3	magnitude.n.01
81	3	writing.n.02
82	3	administrative_district.n.01
83	3	city.n.01
84	3	president_of_the_united_states.n.01
85	3	monetary_unit.n.01
86	2	entity.n.01
87	2	psychological_feature.n.01
88	2	plan.n.01
89	2	object.n.01
90	2	movement.n.03
91	2	time.n.05
92	2	past.n.01
93	2	definite_quantity.n.01
94	2	thing.n.12
95	2	diversion.n.01
96	2	sport.n.01
97	2	attitude.n.01
98	2	indefinite_quantity.n.01
99	2	being.n.01
100	2	possibility.n.02
101	2	religious_person.n.01
102	2	number.n.02
103	2	integer.n.01
104	2	position.n.07
105	2	process.n.02
106	2	decision_making.n.01
107	2	change_state.v.01
108	2	pain.n.01
109	2	sensation.n.01
110	2	auditory_communication.n.01
111	2	substance.n.07
112	2	food.n.01
113	2	part.n.01
114	2	drug_of_abuse.n.01
115	2	process.n.06
116	2	physical_phenomenon.n.01
117	2	weather.n.01
118	2	point.n.06
