#FILE:fiction-ck04
#Vertices 1153
#Arcs 1029
#MaxPath 15
#LeafN 600
Rank	Count	Synset
0	29	person.n.01
1	11	activity.n.01
2	10	state.n.02
3	10	act.n.02
4	9	artifact.n.01
5	8	measure.n.02
6	7	time_period.n.01
7	7	condition.n.01
8	7	body_part.n.01
9	6	abstraction.n.06
10	6	attribute.n.02
11	6	change.v.01
12	6	quality.n.01
13	6	structure.n.01
14	6	happening.n.01
15	6	communication.n.02
16	5	physical_entity.n.01
17	5	instrumentality.n.03
18	5	region.n.01
19	5	organization.n.01
20	5	message.n.02
21	4	object.n.01
22	4	status.n.01
23	4	make.v.03
24	4	psychological_state.n.01
25	4	region.n.03
26	4	area.n.01
27	4	cognition.n.01
28	4	geographical_area.n.01
29	4	travel.v.01
30	4	event.n.01
31	4	group_action.n.01
32	4	group.n.01
33	4	social_group.n.01
34	4	property.n.02
35	4	act.v.01
36	4	change.n.03
37	4	change.v.02
38	4	people.n.01
39	4	adult.n.01
40	4	speech_act.n.01
41	4	communicate.v.02
42	4	feeling.n.01
43	4	digit.n.01
44	3	causal_agent.n.01
45	3	clergyman.n.01
46	3	organism.n.01
47	3	possession.n.02
48	3	location.n.01
49	3	psychological_feature.n.01
50	3	content.n.05
51	3	city.n.01
52	3	thing.n.12
53	3	point.n.02
54	3	worker.n.01
55	3	part.n.01
56	3	way.n.06
57	3	indefinite_quantity.n.01
58	3	transgression.n.01
59	3	writer.n.01
60	3	move.v.02
61	3	religious_person.n.01
62	3	action.n.01
63	3	large_integer.n.01
64	3	skilled_worker.n.01
65	3	spiritual_being.n.01
66	3	collection.n.01
67	3	auditory_communication.n.01
68	3	information.n.02
69	3	disease.n.01
70	3	transferred_property.n.01
71	3	higher_cognitive_process.n.01
72	3	building.n.01
73	3	better.v.02
74	3	animal.n.01
75	3	property.n.01
76	2	entity.n.01
77	2	leader.n.01
78	2	whole.n.02
79	2	relation.n.01
80	2	assets.n.01
81	2	surprise.v.01
82	2	device.n.01
83	2	resident.n.01
84	2	seat.n.05
85	2	idea.n.01
86	2	concept.n.01
87	2	kind.n.01
88	2	definite_quantity.n.01
89	2	unit_of_measurement.n.01
90	2	linear_unit.n.01
91	2	district.n.01
92	2	administrative_district.n.01
93	2	municipality.n.01
94	2	american_state.n.01
95	2	extremity.n.04
96	2	boundary.n.01
97	2	body_of_water.n.01
98	2	transaction.n.01
99	2	situation.n.01
100	2	capitalist.n.02
101	2	businessperson.n.01
102	2	side.n.04
103	2	process.n.06
104	2	weather.n.01
105	2	employee.n.01
106	2	interact.v.01
107	2	matter.n.03
108	2	substance.n.01
109	2	waste.n.01
110	2	wrongdoing.n.02
111	2	public_transport.n.01
112	2	geological_formation.n.01
113	2	place_of_business.n.01
114	2	institution.n.01
115	2	improvement.n.02
116	2	repair.n.01
117	2	number.n.02
118	2	integer.n.01
119	2	feel.v.01
120	2	change_state.v.01
121	2	surface.n.01
122	2	belief.n.01
123	2	creation.n.02
124	2	perceive.v.01
125	2	manner_of_speaking.n.01
126	2	control.n.05
127	2	language_unit.n.01
128	2	organic_process.n.01
129	2	bodily_process.n.01
130	2	music.n.01
131	2	physical_condition.n.01
132	2	be.v.01
133	2	gathering.n.01
134	2	think.v.03
135	2	evaluate.v.02
136	2	ill_health.n.01
137	2	day_of_the_week.n.01
138	2	weekday.n.01
139	2	inform.v.01
140	2	tract.n.01
141	2	conversation.n.01
142	2	statement.n.01
143	2	end.v.02
144	2	process.n.02
145	2	house.n.01
146	2	option.n.02
147	2	facility.n.01
148	2	unsoundness.n.01
149	2	cost.n.01
150	2	payment.n.01
151	2	placental.n.01
152	2	written_communication.n.01
153	2	organ.n.01
154	2	articulator.n.02
155	2	scientist.n.01
156	2	professional.n.01
157	2	knowing.n.01
158	2	fact.n.01
159	2	writing.n.02
