#FILE:hobbies-ce27
#Vertices 824
#Arcs 765
#MaxPath 18
#LeafN 460
Rank	Count	Synset
0	12	large_integer.n.01
1	11	change.v.01
2	8	person.n.01
3	8	digit.n.01
4	7	communication.n.02
5	7	activity.n.01
6	7	time_period.n.01
7	7	symptom.n.01
8	6	abstraction.n.06
9	6	group.n.01
10	6	act.n.02
11	6	substance.n.01
12	5	cognition.n.01
13	5	physical_entity.n.01
14	5	food.n.01
15	5	organism.n.01
16	5	animal.n.01
17	5	artifact.n.01
18	5	organic_process.n.01
19	5	material.n.01
20	5	measure.n.02
21	5	state.n.02
22	5	disease.n.01
23	5	change.n.03
24	4	event.n.01
25	4	drug.n.01
26	4	attribute.n.02
27	4	quality.n.01
28	4	thing.n.12
29	4	happening.n.01
30	4	medicine.n.02
31	4	indefinite_quantity.n.01
32	4	condition.n.01
33	4	property.n.02
34	4	instrumentality.n.03
35	4	animal_disease.n.01
36	3	higher_cognitive_process.n.01
37	3	object.n.01
38	3	concept.n.01
39	3	organization.n.01
40	3	business.n.01
41	3	whole.n.02
42	3	location.n.01
43	3	act.v.01
44	3	message.n.02
45	3	work.n.01
46	3	evaluate.v.02
47	3	process.n.06
48	3	compound.n.02
49	3	organic_compound.n.01
50	3	relation.n.01
51	3	region.n.03
52	3	commerce.n.01
53	3	antibiotic.n.01
54	3	ratio.n.01
55	3	degree.n.01
56	3	foodstuff.n.02
57	3	possession.n.02
58	3	writing.n.02
59	3	action.n.01
60	2	entity.n.01
61	2	psychological_feature.n.01
62	2	matter.n.03
63	2	substance.n.07
64	2	idea.n.01
65	2	kind.n.01
66	2	bovid.n.01
67	2	cattle.n.01
68	2	signal.n.01
69	2	causal_agent.n.01
70	2	group_action.n.01
71	2	power.n.01
72	2	investigation.n.02
73	2	examination.n.01
74	2	worker.n.01
75	2	skilled_worker.n.01
76	2	expressive_style.n.01
77	2	think.v.03
78	2	fare.n.04
79	2	unit.n.05
80	2	macromolecule.n.01
81	2	protein.n.01
82	2	chemical.n.01
83	2	part.n.01
84	2	nutriment.n.01
85	2	language_unit.n.01
86	2	transaction.n.01
87	2	symbol.n.01
88	2	communicate.v.02
89	2	definite_quantity.n.01
90	2	integer.n.01
91	2	magnitude_relation.n.01
92	2	physical_condition.n.01
93	2	ill_health.n.01
94	2	infectious_disease.n.01
95	2	be.v.01
96	2	body_part.n.01
97	2	internal_organ.n.01
98	2	appearance.n.01
99	2	unit_of_measurement.n.01
100	2	mass_unit.n.01
101	2	metric_weight_unit.n.01
102	2	external_body_part.n.01
103	2	young_mammal.n.01
104	2	avoirdupois_unit.n.01
105	2	give.v.03
106	2	decrease.v.02
107	2	phenomenon.n.01
108	2	large_indefinite_quantity.n.01
109	2	transferred_property.n.01
110	2	right.n.01
111	2	protection.n.01
112	2	change_of_state.n.01
113	2	termination.n.05
114	2	change.n.01
115	2	consume.v.02
116	2	animal_material.n.01
117	2	biological_group.n.01
118	2	microorganism.n.01
119	2	vascular_plant.n.01
120	2	herb.n.01
121	2	device.n.01
122	2	area.n.01
123	2	parturition.n.01
124	2	geographical_area.n.01
125	2	metallic_element.n.01
126	2	affect.v.01
127	2	container.n.01
128	2	region.n.01
129	2	legal_document.n.01
130	2	structure.n.01
131	1	process.n.02
132	1	part.n.02
133	1	component.n.03
134	1	addition.n.01
135	1	content.n.05
136	1	category.n.02
137	1	social_group.n.01
138	1	enterprise.n.02
139	1	living_thing.n.01
140	1	chordate.n.01
141	1	vertebrate.n.01
142	1	mammal.n.01
143	1	placental.n.01
144	1	ungulate.n.01
