#FILE:adventure-cn14
#Vertices 1353
#Arcs 1196
#MaxPath 18
#LeafN 710
Rank	Count	Synset
0	14	artifact.n.01
1	14	travel.v.01
2	14	person.n.01
3	11	body_part.n.01
4	10	activity.n.01
5	9	act.n.02
6	9	state.n.02
7	8	move.v.02
8	8	change.v.02
9	7	measure.n.02
10	7	change.v.01
11	7	structure.n.01
12	7	communication.n.02
13	7	move.v.03
14	6	abstraction.n.06
15	6	time_period.n.01
16	6	location.n.01
17	6	instrumentality.n.03
18	6	property.n.02
19	6	happening.n.01
20	5	group.n.01
21	5	physical_entity.n.01
22	5	object.n.01
23	5	attribute.n.02
24	5	motion.n.06
25	5	cognition.n.01
26	5	digit.n.01
27	5	communicate.v.02
28	5	region.n.01
29	5	motion.n.03
30	5	message.n.02
31	5	covering.n.02
32	4	group_action.n.01
33	4	region.n.03
34	4	equipment.n.01
35	4	device.n.01
36	4	animal.n.01
37	4	express.v.02
38	4	act.v.01
39	4	feeling.n.01
40	4	descend.v.01
41	4	support.n.10
42	4	external_body_part.n.01
43	4	time_unit.n.01
44	4	perceive.v.01
45	4	material.n.01
46	4	container.n.01
47	4	propulsion.n.02
48	3	psychological_feature.n.01
49	3	event.n.01
50	3	indefinite_quantity.n.01
51	3	whole.n.02
52	3	way.n.06
53	3	organism.n.01
54	3	wrongdoer.n.01
55	3	action.n.01
56	3	change.n.03
57	3	information.n.02
58	3	thing.n.12
59	3	body_of_water.n.01
60	3	state.v.01
61	3	condition.n.01
62	3	number.n.02
63	3	collection.n.01
64	3	relation.n.01
65	3	point.n.02
66	3	utterance.n.01
67	3	physical_phenomenon.n.01
68	3	matter.n.03
69	3	be.v.01
70	3	content.n.05
71	3	idea.n.01
72	3	natural_object.n.01
73	3	writing.n.02
74	3	psychological_state.n.01
75	3	emotion.n.01
76	3	movement.n.03
77	3	curve.n.01
78	3	area.n.01
79	3	adult.n.01
80	3	talk.v.02
81	3	monetary_unit.n.01
82	3	approval.n.04
83	3	legal_document.n.01
84	3	military_action.n.01
85	2	entity.n.01
86	2	commerce.n.01
87	2	commercial_enterprise.n.02
88	2	administrative_district.n.01
89	2	municipality.n.01
90	2	geographical_area.n.01
91	2	quality.n.01
92	2	social_group.n.01
93	2	terrorist_organization.n.01
94	2	organization.n.01
95	2	commodity.n.01
96	2	contestant.n.01
97	2	instrument.n.01
98	2	travel.n.01
99	2	framework.n.03
100	2	placental.n.01
101	2	horse.n.01
102	2	fact.n.01
103	2	process.n.02
104	2	transfer.v.05
105	2	area.n.05
106	2	look.v.01
107	2	strength.n.01
108	2	disease.n.01
109	2	definite_quantity.n.01
110	2	integer.n.01
111	2	investigation.n.02
112	2	berth.n.03
113	2	worker.n.01
114	2	employee.n.01
115	2	laborer.n.01
116	2	sound.n.04
117	2	possession.n.02
118	2	auditory_communication.n.01
119	2	speech_act.n.01
120	2	process.n.06
121	2	phenomenon.n.01
122	2	gymnastic_apparatus.n.01
123	2	substance.n.01
124	2	liquid_body_substance.n.01
125	2	part.n.01
126	2	relative_quantity.n.01
127	2	get.v.01
128	2	criminal.n.01
129	2	walk.v.01
130	2	building.n.01
131	2	housing.n.01
132	2	point.n.06
133	2	inform.v.01
134	2	change_of_state.n.01
135	2	extremity.n.04
136	2	arrangement.n.02
137	2	formation.n.01
