#FILE:reviews-cc03
#Vertices 1409
#Arcs 1281
#MaxPath 16
#LeafN 754
Rank	Count	Synset
0	31	person.n.01
1	14	activity.n.01
2	10	act.n.02
3	10	artifact.n.01
4	10	quality.n.01
5	10	happening.n.01
6	9	time_period.n.01
7	9	condition.n.01
8	8	measure.n.02
9	8	communication.n.02
10	8	attribute.n.02
11	8	property.n.02
12	8	message.n.02
13	7	state.n.02
14	6	abstraction.n.06
15	6	digit.n.01
16	6	leader.n.01
17	6	location.n.01
18	6	content.n.05
19	6	change.v.01
20	6	large_integer.n.01
21	6	make.v.03
22	5	physical_entity.n.01
23	5	object.n.01
24	5	group.n.01
25	5	social_group.n.01
26	5	change.n.03
27	5	organization.n.01
28	5	cognition.n.01
29	5	instrumentality.n.03
30	5	concept.n.01
31	5	people.n.01
32	5	force.n.04
33	5	travel.v.01
34	4	musician.n.01
35	4	organism.n.01
36	4	event.n.01
37	4	writing.n.02
38	4	group_action.n.01
39	4	region.n.03
40	4	point.n.02
41	4	status.n.01
42	4	part.n.01
43	4	show.n.03
44	4	evaluate.v.02
45	4	music.n.01
46	4	creation.n.02
47	4	country.n.02
48	4	act.v.01
49	4	interact.v.01
50	4	structure.n.01
51	4	matter.n.03
52	4	natural_object.n.01
53	3	causal_agent.n.01
54	3	performer.n.01
55	3	whole.n.02
56	3	psychological_feature.n.01
57	3	action.n.01
58	3	change_of_state.n.01
59	3	number.n.02
60	3	legal_document.n.01
61	3	administrative_district.n.01
62	3	geographical_area.n.01
63	3	body_part.n.01
64	3	think.v.03
65	3	device.n.01
66	3	musical_instrument.n.01
67	3	area.n.01
68	3	relation.n.01
69	3	performing_arts.n.01
70	3	be.v.01
71	3	expressive_style.n.01
72	3	social_event.n.01
73	3	sound.n.04
74	3	relative.n.01
75	3	adult.n.01
76	3	woman.n.01
77	3	composer.n.01
78	3	unit.n.03
79	3	substance.n.01
80	3	material.n.01
81	3	covering.n.02
82	3	time.n.05
83	3	monetary_unit.n.01
84	3	speech_act.n.01
85	3	process.n.06
86	3	power.n.01
87	3	cognitive_state.n.01
88	3	vehicle.n.01
89	3	possession.n.02
90	3	collection.n.01
91	3	substance.n.07
92	3	worker.n.01
93	3	serviceman.n.01
94	3	information.n.02
95	3	arouse.v.01
96	3	male.n.02
97	3	inhabitant.n.01
98	3	indefinite_quantity.n.01
99	3	clothing.n.01
100	2	entity.n.01
101	2	family.n.04
102	2	definite_quantity.n.01
103	2	integer.n.01
104	2	military_action.n.01
105	2	municipality.n.01
106	2	geographic_point.n.01
107	2	institution.n.01
108	2	body.n.02
109	2	pianist.n.01
110	2	ability.n.02
111	2	discipline.n.01
112	2	natural_science.n.01
113	2	thing.n.12
114	2	rank.n.02
115	2	common_fraction.n.01
116	2	idea.n.01
117	2	stringed_instrument.n.01
118	2	language_unit.n.01
119	2	appellation.n.01
120	2	diversion.n.01
121	2	musical_performance.n.01
122	2	use.v.01
123	2	manner_of_speaking.n.01
124	2	decide.v.01
125	2	feeling.n.01
126	2	disapprove.v.02
127	2	work.n.01
128	2	music_genre.n.01
129	2	classical_music.n.01
130	2	auditory_communication.n.01
131	2	enterprise.n.02
132	2	scientist.n.01
133	2	language.n.01
134	2	arrangement.n.02
135	2	expert.n.01
136	2	communicator.n.01
137	2	text.n.01
138	2	heading.n.01
139	2	spouse.n.01
140	2	female.n.02
141	2	musician.n.02
142	2	product.n.02
143	2	motion.n.03
144	2	information.n.01
145	2	communicate.v.02
146	2	inform.v.01
147	2	contact.n.04
148	2	musical_organization.n.01
149	2	report.n.02
150	2	achiever.n.01
151	2	phenomenon.n.01
152	2	psychological_state.n.01
153	2	asset.n.01
154	2	advantage.n.01
155	2	gathering.n.01
156	2	sound_property.n.01
157	2	perceiver.n.01
158	2	part.n.02
159	2	accomplishment.n.01
160	2	payment.n.01
161	2	pitch.n.01
162	2	visual_property.n.01
163	2	change.n.01
164	2	food.n.01
165	2	microorganism.n.01
166	2	land.n.04
167	2	representation.n.01
168	2	military_officer.n.01
169	2	publication.n.01
170	2	european_country.n.01
171	2	ending.n.04
172	2	tract.n.01
173	2	defender.n.01
174	2	change_state.v.01
175	2	fact.n.01
176	2	decrease.v.02
177	2	fortune.n.04
178	2	belief.n.01
179	2	motion.n.06
180	2	person_of_color.n.01
